customer_id,first_name,last_name,state,first_touch,signup_channel_category,plan,signup_channel,campaign_id,signup_date
c10293,Jose,Riley,ND,social,Paid,gold,Other,CAM030,2021-03-31
c10294,Dorothy,Blair,NJ,social,Organic,silver,Direct,CAM018,2021-03-31
c10295,Noemi,Dewitt,ND,social,Organic,silver,Referral,CAM001,2021-04-01
c10296,Martina,Paramore,SD,marketplace,Organic,silver,Direct,CAM004,2021-04-01
c10297,Kate,White,NJ,referral,Organic,silver,Direct,CAM004,2021-04-03
c10298,Lonnie,Taber,NJ,social,Paid,gold,Partner Referral,CAM031,2021-04-03
c10299,Colin,Partis,NJ,referral,Organic,silver,Direct,CAM001,2021-04-04
c103,Nellie,Douthit,GA,referral,Organic,silver,Referral,CAM018,2019-01-28
c1030,Nancy,Workman,NJ,referral,Organic,silver,Organic Search,CAM018,2020-05-01
c10300,Carl,Rodriguez,GA,marketplace,Organic,silver,Direct,CAM004,2021-04-04
c10301,Jeffrey,Merkerson,NJ,email,Paid,silver,paid search,CAM031,2021-04-04
c10302,Deborah,Randolph,CO,social,Organic,silver,Referral,CAM018,2021-04-04
c10303,Martha,Harrison,WA,social,Organic,silver,Direct,CAM030,2021-04-04
c10304,Richard,Garcia,NJ,referral,Organic,silver,Referral,CAM020,2021-04-01
c10305,Frances,Simpson,NJ,social,Organic,silver,Referral,CAM020,2021-04-01
c10306,Rita,Petterson,NJ,social,Organic,silver,Organic Search,CAM020,2021-04-01
c10307,Virginia,Staley,NJ,social,Organic,silver,Direct,CAM030,2021-04-01
c10308,Raymond,Cardenas,NJ,social,Organic,silver,Direct,CAM030,2021-04-01
c10309,Robert,Keeth,SC,referral,Paid,gold,paid search,CAM031,2021-04-01
c1031,Marlene,Duffey,NJ,marketplace,Organic,silver,Direct,CAM020,2020-05-01
c10310,Trista,Phillips,NJ,marketplace,Paid,gold,SEO,CAM004,2021-04-01
c10311,Jose,Schuler,NJ,social,Organic,silver,Direct,CAM004,2021-04-02
c10312,Dorthy,Vogt,NJ,social,Organic,silver,Direct,CAM018,2021-04-02
c10313,Michael,Hunt,NJ,social,Organic,silver,Direct,CAM030,2021-04-02
c10314,Adam,Siebold,NJ,social,Organic,silver,Referral,CAM033,2021-04-02
c10315,Stephanie,Carson,NJ,referral,Organic,silver,Direct,CAM030,2021-04-02
c10316,Gilberto,Boccella,NJ,referral,Organic,silver,Referral,CAM030,2021-04-05
c10317,Marilyn,Cole,NY,referral,Paid,gold,paid search,CAM031,2021-04-05
c10318,Alyssa,Lawrence,NJ,social,Paid,silver,paid search,CAM018,2021-04-06
c10319,Doug,Denham,SC,social,Organic,silver,Referral,CAM006,2021-04-06
c1032,Francisco,Swain,NJ,referral,Organic,silver,Referral,CAM001,2020-05-02
c10320,James,Hensley,CO,social,Organic,silver,Referral,CAM018,2021-04-06
c10321,Amy,Holm,CO,social,Organic,silver,Direct,CAM018,2021-04-06
c10322,Amber,Mcgarry,NJ,referral,Paid,gold,paid search,CAM031,2021-04-06
c10323,Becky,Jackson,NJ,referral,Organic,silver,Direct,CAM030,2021-04-06
c10324,Ronald,Lee,NJ,social,Organic,silver,Organic Search,CAM018,2021-04-06
c10325,Stefany,Patterson,NY,marketplace,Paid,gold,paid search,CAM031,2021-04-07
c10326,Ramon,Sullivan,DC,referral,Organic,silver,Direct,CAM027,2021-04-07
c10327,Sandra,Sheikh,IN,social,Organic,silver,Organic Search,CAM018,2021-04-08
c10328,Adam,Hight,NY,referral,Organic,silver,Direct,CAM020,2021-04-09
c10329,Essie,Bush,MI,social,Paid,gold,paid search,CAM031,2021-04-09
c1033,Sabrina,Larson,MI,social,Paid,silver,paid search,CAM018,2020-05-02
c10330,Sally,Fortner,PA,referral,Paid,gold,paid search,CAM031,2021-04-09
c10331,William,Aliff,NY,social,Organic,silver,Organic Search,CAM020,2021-04-09
c10332,John,Dietz,NJ,social,Paid,silver,paid search,CAM031,2021-04-09
c10333,Tony,Gischer,NJ,social,Organic,silver,Direct,CAM004,2021-04-09
c10334,Katherine,Brown,NJ,marketplace,Organic,silver,Organic Search,CAM018,2021-04-09
c10335,Julie,Boutelle,MS,referral,Organic,silver,Direct,CAM030,2021-04-10
c10336,Daniel,Davis,NJ,marketplace,Organic,silver,Direct,CAM004,2021-04-11
c10337,Maude,Polanski,NC,referral,Organic,silver,Direct,CAM030,2021-04-11
c10338,Matthew,Costa,NJ,referral,Paid,silver,paid search,CAM031,2021-04-11
c10339,Rachel,Stanton,NJ,social,Paid,silver,paid search,CAM030,2021-04-11
c1034,Ilona,Chandler,WA,social,Organic,silver,Direct,CAM006,2020-05-02
c10340,Jose,Mcfadden,NJ,social,Organic,silver,Direct,CAM004,2021-04-11
c10341,Shawn,Banks,MO,referral,Organic,silver,Referral,CAM018,2021-04-12
c10342,Angel,Slone,NC,social,Paid,gold,paid search,CAM031,2021-04-12
c10343,Joe,Campbell,NY,referral,Paid,gold,paid search,CAM031,2021-04-12
c10344,Jennifer,Serrano,NJ,social,Organic,silver,Direct,CAM001,2021-04-12
c10345,James,Smith,NY,referral,Organic,silver,Direct,CAM002,2021-04-13
c10346,Stephen,Gifford,GA,social,Organic,silver,Direct,CAM018,2021-04-13
c10347,Leo,Fondren,NJ,social,Organic,silver,Organic Search,CAM031,2021-04-13
c10348,Tammera,Murphy,NJ,social,Organic,silver,Organic Search,CAM031,2021-04-13
c10349,Dana,Heins,NJ,social,Organic,silver,Direct,CAM018,2021-04-13
c1035,Julia,Roldan,NY,referral,Paid,silver,paid search,CAM031,2020-05-02
c10350,William,Stelk,NJ,social,Organic,silver,Direct,CAM018,2021-04-13
c10351,Anthony,Buono,NJ,social,Organic,silver,Direct,CAM030,2021-04-13
c10352,Kallie,Geffre,NJ,social,Organic,silver,Direct,CAM030,2021-04-13
c10353,Jenny,Smith,NJ,social,Organic,silver,Direct,CAM002,2021-04-14
c10354,Joel,Bowman,MO,referral,Paid,silver,paid search,CAM020,2021-04-14
c10355,America,Mills,GA,referral,Organic,silver,Direct,CAM018,2021-04-14
c10356,Anna,Walker,NJ,social,Organic,silver,provider partner,CAM006,2021-04-14
c10357,Paula,Leon,NJ,referral,Organic,silver,Direct,CAM018,2021-04-14
c10358,Francis,Mckinney,NJ,referral,Paid,silver,paid search,CAM009,2021-04-14
c10359,Mario,Lofland,NJ,referral,Organic,silver,Direct,CAM030,2021-04-14
c1036,Agnes,French,NJ,social,Paid,silver,paid search,CAM031,2020-05-02
c10360,Ronald,Garza,VA,social,Organic,silver,Direct,CAM006,2021-04-15
c10361,Darlene,Fino,NJ,referral,Organic,silver,Organic Search,CAM018,2021-04-15
c10362,Eve,Gonce,NC,social,Organic,silver,Direct,CAM030,2021-04-15
c10363,William,Kontos,OK,referral,Paid,silver,paid search,CAM024,2021-04-15
c10364,Charlene,Rodriquez,NJ,social,Organic,silver,Direct,CAM018,2021-04-15
c10365,Bruce,High,NJ,referral,Organic,silver,Direct,CAM030,2021-04-15
c10366,Margot,Raine,NJ,referral,Organic,silver,Organic Search,CAM002,2021-04-17
c10367,Clara,Howell,NJ,social,Organic,silver,Direct,CAM001,2021-04-17
c10368,Gina,Wilder,MT,social,Organic,silver,provider partner,CAM006,2021-04-17
c10369,Kelly,Talamo,NJ,referral,Organic,silver,Organic Search,CAM018,2021-04-17
c1037,Steve,Reilly,NJ,referral,Paid,bronze,paid search,CAM002,2020-05-02
c10370,Robert,Jones,AZ,social,Organic,silver,Referral,CAM030,2021-04-18
c10371,Nina,Gerber,WA,social,Paid,silver,paid search,CAM031,2021-04-18
c10372,Vanessa,Marquez,CO,referral,Paid,silver,paid search,CAM020,2021-04-18
c10373,Randall,Sotomayor,NJ,referral,Paid,gold,paid search,CAM031,2021-04-18
c10374,Blanca,Whitefield,VT,social,Organic,silver,Direct,CAM030,2021-04-19
c10375,Elizabeth,Weber,MP,social,Organic,silver,Direct,CAM030,2021-04-18
c10376,Vera,Knott,WA,social,Organic,silver,Referral,CAM018,2021-04-16
c10377,Ronald,Lamb,NY,social,Organic,silver,Organic Search,CAM006,2021-04-16
c10378,Roberto,Bland,VI,referral,Organic,silver,Direct,CAM031,2021-04-16
c10379,Bailey,Brummett,NJ,social,Organic,silver,Direct,CAM030,2021-04-16
c1038,Carolyn,Clark,MI,social,Organic,silver,Referral,CAM018,2020-05-02
c10380,Christopher,Otto,NJ,social,Organic,silver,Referral,CAM001,2021-04-16
c10381,Mildred,Shaffer,MT,referral,Organic,silver,Direct,CAM018,2021-04-16
c10382,John,Purcell,NY,social,Organic,silver,Direct,CAM006,2021-04-19
c10383,Marianne,Collins,NJ,referral,Paid,gold,Partner Referral,CAM018,2021-04-16
c10384,Cheryl,Gardner,ND,social,Organic,silver,Direct,CAM030,2021-04-17
c10385,Maria,Dender,NJ,social,Paid,gold,paid search,CAM010,2021-04-17
c10386,Janet,Burnside,ND,social,Organic,silver,Organic Search,CAM024,2021-04-20
c10387,Erika,Howell,NJ,social,Organic,silver,Direct,CAM030,2021-04-20
c10388,Rueben,Elerson,NJ,social,Organic,silver,provider partner,CAM018,2021-04-20
c10389,Susan,Lavoie,NJ,social,Organic,silver,Direct,CAM018,2021-04-20
c1039,Daniel,Preston,NJ,social,Organic,silver,Direct,CAM018,2020-05-02
c10390,Patricia,Allen,NJ,social,Paid,gold,paid search,CAM031,2021-04-21
c10391,Maureen,Storm,NY,referral,Organic,silver,Direct,CAM002,2021-04-21
c10392,Dean,Mccoy,PA,social,Organic,silver,Organic Search,CAM030,2021-04-21
c10393,Daniel,Morrison,NJ,referral,Organic,silver,Referral,CAM001,2021-04-21
c10394,Jeremy,Kingsbury,NJ,referral,Organic,silver,Organic Search,CAM030,2021-04-21
c10395,Mario,Leroy,NJ,social,Organic,silver,Direct,CAM001,2021-04-21
c10396,Krista,Berggren,NJ,referral,Organic,silver,Referral,CAM018,2021-04-21
c10397,Jeremy,Hyland,PA,referral,Paid,silver,paid search,CAM032,2021-04-21
c10398,John,Solano,DE,social,Paid,gold,paid search,CAM031,2021-04-22
c10399,Chris,Sierra,VT,referral,Paid,gold,Partner Referral,CAM031,2021-04-22
c104,David,Bury,NJ,social,Organic,silver,Referral,CAM033,2019-01-28
c1040,Ellis,Huffman,NJ,social,Organic,silver,Social,CAM020,2020-05-02
c10400,Sally,Good,NJ,referral,Paid,silver,paid search,CAM014,2021-04-22
c10401,Rebecca,Greene,NJ,social,Paid,silver,paid search,CAM031,2021-04-22
c10402,Reuben,Stiles,NJ,social,Organic,silver,Direct,CAM032,2021-04-22
c10403,Floyd,Hines,OH,social,Paid,silver,paid search,CAM031,2021-04-23
c10404,John,Pierce,CO,referral,Paid,gold,paid search,CAM006,2021-04-23
c10405,Ericka,Durkee,NC,social,Organic,silver,Direct,CAM006,2021-04-24
c10406,Joan,Glenn,ND,social,Paid,silver,paid search,CAM009,2021-04-24
c10407,Johnny,Prewett,NJ,social,Organic,silver,provider partner,CAM006,2021-04-24
c10408,Lacey,Kinnamon,NJ,referral,Organic,silver,Direct,CAM006,2021-04-24
c10409,Richard,Riddle,NJ,referral,Paid,gold,paid social,CAM004,2021-04-24
c1041,Enrique,Whitchurch,NJ,marketplace,Organic,silver,Direct,CAM030,2020-05-02
c10410,Fred,Larson,NJ,social,Organic,silver,Direct,CAM018,2021-04-24
c10411,David,Dunn,NY,marketplace,Organic,silver,Direct,CAM004,2021-04-25
c10412,Michael,Williams,NJ,referral,Organic,silver,Direct,CAM020,2021-04-25
c10413,Christine,Davis,NJ,referral,Organic,silver,Direct,CAM018,2021-04-25
c10414,Martha,Crooks,WV,social,Organic,silver,Organic Search,CAM018,2021-04-26
c10415,Jaime,Tesmar,OH,referral,Organic,silver,Direct,CAM002,2021-04-26
c10416,Pat,Holmes,WA,social,Paid,silver,paid search,CAM006,2021-04-26
c10417,Billy,James,NJ,social,Paid,silver,paid search,CAM014,2021-04-26
c10418,Jung,Smith,NJ,social,Organic,silver,Direct,CAM018,2021-04-26
c10419,Tad,Maiden,GA,social,Organic,silver,Direct,CAM030,2021-04-26
c1042,Lou,Knodel,ND,referral,Organic,silver,Direct,CAM033,2020-05-02
c10420,Mary,Prosper,MI,social,Organic,silver,Direct,CAM030,2021-04-26
c10421,Ann,England,SD,social,Organic,silver,Referral,CAM018,2021-04-26
c10422,Alma,Patrick,NJ,referral,Organic,silver,Direct,CAM018,2021-04-26
c10423,David,Hummel,NJ,referral,Paid,silver,paid search,CAM009,2021-04-26
c10424,Timothy,Pidgeon,NJ,marketplace,Organic,silver,Direct,CAM004,2021-04-27
c10425,Carol,Carter,NJ,social,Organic,silver,Direct,CAM030,2021-04-27
c10426,Eugene,Morley,NJ,social,Paid,silver,paid search,CAM031,2021-04-27
c10427,Katrina,Baker,NJ,social,Organic,silver,Direct,CAM004,2021-04-28
c10428,Willa,Cross,NM,social,Paid,silver,paid search,CAM030,2021-04-28
c10429,Carolina,Ballard,CO,social,Organic,silver,Organic Search,CAM006,2021-04-28
c1043,Dan,Whelan,NJ,referral,Organic,silver,Direct,CAM002,2020-05-03
c10430,Susan,Robertson,NJ,referral,Organic,silver,Direct,CAM018,2021-04-28
c10431,Princess,Boham,NJ,social,Organic,silver,provider partner,CAM020,2021-04-28
c10432,James,Winslow,IA,social,Paid,bronze,paid search,CAM031,2021-04-28
c10433,Robert,Lewis,NJ,referral,Paid,silver,paid search,CAM031,2021-04-29
c10434,Jerry,Wells,IA,social,Organic,silver,Direct,CAM002,2021-04-29
c10435,Henry,Tilford,NJ,referral,Organic,silver,Referral,CAM020,2021-04-30
c10436,Don,Guerin,TN,referral,Organic,silver,provider partner,CAM006,2021-04-30
c10437,Vincent,Canales,ND,social,Paid,silver,paid search,CAM031,2021-04-30
c10438,Wendy,Boyd,NJ,social,Organic,silver,Organic Search,CAM031,2021-04-30
c10439,Daniel,Bueno,ND,referral,Paid,gold,paid social,CAM003,2021-04-30
c1044,Charles,Quintana,WA,social,Paid,silver,paid search,CAM030,2020-05-03
c10440,Virginia,Brooks,NJ,referral,Organic,silver,Direct,CAM001,2021-05-01
c10441,Rachel,Greve,GA,social,Organic,silver,Direct,CAM018,2021-05-01
c10442,Pauline,Springer,NJ,referral,Organic,silver,Direct,CAM020,2021-05-01
c10443,Deborah,Dowdy,NJ,social,Paid,gold,paid search,CAM031,2021-04-29
c10444,Peggy,Almand,NJ,referral,Organic,silver,Direct,CAM031,2021-04-29
c10445,Gerald,Douglas,OH,referral,Organic,silver,Direct,CAM002,2021-04-29
c10446,Irene,Samuels,WA,social,Organic,silver,Direct,CAM018,2021-04-29
c10447,Ted,Styons,GA,social,Organic,silver,Direct,CAM031,2021-04-29
c10448,James,Conrad,NJ,social,Paid,silver,paid search,CAM020,2021-04-29
c10449,Mabel,Wissmann,NJ,referral,Organic,silver,Organic Search,CAM018,2021-04-29
c1045,Lawrence,Williams,NJ,social,Organic,silver,Organic Search,CAM030,2020-05-03
c10450,Mary,Lurry,NJ,referral,Organic,silver,Direct,CAM006,2021-04-29
c10451,Yolanda,Devens,IA,referral,Organic,silver,Social,CAM020,2021-04-29
c10452,Ben,Middlebrooks,NJ,referral,Organic,silver,Direct,CAM018,2021-04-29
c10453,Edgar,Collins,NJ,social,Organic,silver,Direct,CAM018,2021-04-29
c10454,John,Jenkins,WA,social,Paid,silver,paid search,CAM031,2021-04-30
c10455,Verna,Williams,DE,referral,Organic,silver,Organic Search,CAM018,2021-04-30
c10456,Adam,Martinez,IN,social,Organic,silver,Direct,CAM030,2021-04-30
c10457,Chad,Kruger,CO,social,Organic,silver,Social,CAM020,2021-04-30
c10458,Timothy,Lanham,NJ,social,Organic,silver,Organic Search,CAM018,2021-04-30
c10459,Ronald,Jones,NJ,referral,Organic,silver,Organic Search,CAM011,2021-05-02
c1046,Claudine,Furman,NJ,referral,Organic,silver,Organic Search,CAM018,2020-05-03
c10460,Nathan,Cruz,GA,referral,Paid,gold,SEO,CAM004,2021-05-02
c10461,Maurice,Fugate,CO,social,Paid,silver,paid search,CAM018,2021-05-03
c10462,Alberto,Hower,WA,social,Paid,silver,paid search,CAM019,2021-05-03
c10463,Claudia,Kujawa,GA,social,Paid,gold,paid search,CAM020,2021-05-03
c10464,Angel,Rice,SC,social,Organic,silver,Direct,CAM033,2021-05-03
c10465,Chris,Bain,NJ,marketplace,Organic,silver,Direct,CAM004,2021-05-03
c10466,John,Mcelroy,WA,referral,Organic,silver,Organic Search,CAM002,2021-05-03
c10467,Lawrence,Zigler,ND,social,Organic,silver,Direct,CAM018,2021-05-03
c10468,Patrick,Horan,NJ,social,Organic,silver,Direct,CAM006,2021-05-03
c10469,Paul,Trebilcock,NJ,referral,Organic,silver,Direct,CAM020,2021-05-03
c1047,Trisha,Crockett,NJ,social,Organic,silver,Referral,CAM033,2020-05-03
c10470,Edward,Delaney,PA,referral,Organic,silver,Referral,CAM022,2021-05-03
c10471,George,Lawler,WA,referral,Organic,silver,Direct,CAM030,2021-05-04
c10472,Georgia,Shover,OK,social,Organic,silver,Referral,CAM018,2021-05-04
c10473,Roman,Love,NY,social,Paid,silver,paid search,CAM031,2021-05-04
c10474,Jay,Broadnax,ND,marketplace,Organic,silver,Direct,CAM004,2021-05-04
c10475,Alleen,Shellhammer,NY,referral,Organic,silver,Direct,CAM006,2021-05-04
c10476,Katrina,Chatham,MI,email,Organic,silver,Direct,CAM030,2021-05-04
c10477,Lisa,Hartwig,NJ,referral,Organic,silver,Direct,CAM030,2021-05-04
c10478,Ernest,Pedersen,NJ,marketplace,Organic,silver,Direct,CAM004,2021-05-04
c10479,Brady,Gronlund,NJ,referral,Organic,silver,Direct,CAM031,2021-05-04
c1048,Billye,Kimball,NJ,referral,Organic,silver,Referral,CAM006,2020-05-03
c10480,Allen,Kelly,NJ,referral,Organic,silver,Referral,CAM001,2021-05-05
c10481,Todd,Nicole,WA,social,Organic,silver,Direct,CAM018,2021-05-05
c10482,Shanti,Martin,NJ,social,Organic,silver,Organic Search,CAM006,2021-05-05
c10483,Sherry,Cluff,VT,social,Paid,silver,paid search,CAM031,2021-05-05
c10484,Carol,Summer,NJ,social,Organic,silver,Direct,CAM030,2021-05-06
c10485,Charles,Cushman,NJ,social,Paid,gold,SEO,CAM004,2021-05-06
c10486,Lesa,Cunningham,NJ,referral,Paid,silver,paid search,CAM031,2021-05-06
c10487,Faith,Reichert,NJ,referral,Organic,silver,Organic Search,CAM001,2021-05-06
c10488,Mark,Johnson,IA,social,Organic,silver,Referral,CAM018,2021-05-07
c10489,Darrell,Robison,SC,social,Organic,silver,Direct,CAM030,2021-05-07
c1049,Robert,Phillips,NM,referral,Paid,silver,paid search,CAM031,2020-05-03
c10490,Kathryn,Jacko,GA,social,Paid,silver,paid search,CAM030,2021-05-07
c10491,Harold,Fitts,NJ,referral,Organic,silver,Direct,CAM032,2021-05-07
c10492,John,Wiggins,NJ,social,Organic,silver,Direct,CAM033,2021-05-08
c10493,Mary,Strackbein,MI,social,Organic,silver,Social,CAM024,2021-05-09
c10494,Kyle,Nelson,SC,referral,Organic,silver,Direct,CAM030,2021-05-09
c10495,Franklin,Garcia,NJ,social,Paid,silver,paid search,CAM014,2021-05-09
c10496,Horace,Mcgaughey,NJ,social,Paid,silver,paid search,CAM031,2021-05-09
c10497,Charles,Woody,NJ,referral,Organic,silver,Direct,CAM004,2021-05-09
c10498,Ann,Nabors,NJ,social,Organic,silver,Organic Search,CAM020,2021-05-10
c10499,John,Schwindt,NJ,referral,Organic,silver,Direct,CAM004,2021-05-09
c105,Stacey,Yockey,OH,social,Organic,silver,Direct,CAM018,2019-01-28
c1050,Jill,Greiner,NJ,social,Organic,silver,Direct,CAM006,2020-05-03
c10500,Michael,Chavez,NJ,social,Paid,silver,paid search,CAM025,2021-05-09
c10501,Eric,Kessler,NC,referral,Organic,silver,Direct,CAM030,2021-05-10
c10502,Debra,Uresti,NJ,social,Paid,silver,paid search,CAM031,2021-05-10
c10503,Lori,Hudson,NJ,referral,Paid,silver,paid search,CAM018,2021-05-10
c10504,Leticia,Barron,NJ,referral,Organic,silver,Organic Search,CAM031,2021-05-10
c10505,Venita,Kimbrough,ND,social,Organic,silver,ZocDoc Ad,CAM020,2021-05-10
c10506,Cheryl,Curtis,ND,referral,Organic,silver,Direct,CAM030,2021-05-11
c10507,Angela,Delaney,PA,referral,Organic,silver,Organic Search,CAM018,2021-05-11
c10508,Marylee,Lucas,CO,referral,Paid,silver,paid search,CAM019,2021-05-11
c10509,Bong,Diez,NJ,social,Paid,silver,paid search,CAM002,2021-05-11
c1051,Dudley,Kartes,NJ,social,Paid,silver,paid search,CAM030,2020-05-03
c10510,Mary,Black,NJ,referral,Organic,silver,Direct,CAM001,2021-05-11
c10511,James,Molino,ND,marketplace,Paid,gold,SEO,CAM004,2021-05-11
c10512,Casey,Gallusser,NJ,social,Organic,silver,Direct,CAM018,2021-05-26
c10513,Helen,Marshall,NY,social,Organic,silver,Direct,CAM006,2021-05-26
c10514,Paula,Massey,OR,referral,Organic,silver,Direct,CAM003,2021-05-26
c10515,Richard,Alaniz,NY,social,Paid,silver,paid search,CAM006,2021-05-26
c10516,Lydia,Moreno,TN,referral,Paid,gold,Partner Referral,CAM020,2021-05-26
c10517,Bradford,Cobb,NJ,social,Organic,silver,Direct,CAM018,2021-05-26
c10518,Gene,Bramuchi,OK,social,Organic,silver,Referral,CAM031,2021-05-26
c10519,Esther,Mahurin,NJ,social,Paid,silver,paid search,CAM031,2021-05-26
c1052,Ben,Long,IA,referral,Paid,silver,paid search,CAM031,2020-05-03
c10520,Ellie,Woods,NJ,social,Paid,silver,paid search,CAM020,2021-05-26
c10521,Thomas,Ramesh,ND,social,Paid,bronze,paid search,CAM020,2021-05-26
c10522,Sarah,Saldivar,IA,referral,Paid,silver,paid search,CAM030,2021-05-26
c10523,Dolores,Dickenson,SC,social,Organic,silver,Direct,CAM030,2021-05-27
c10524,Larry,Ortiz,CO,social,Organic,silver,Direct,CAM018,2021-05-27
c10525,Isaiah,Brownlee,NJ,social,Organic,silver,Direct,CAM001,2021-05-27
c10526,Gloria,Hinkley,NV,social,Organic,silver,Direct,CAM018,2021-05-27
c10527,Fernando,Marquis,GA,social,Organic,silver,Direct,CAM031,2021-05-25
c10528,Helen,Moore,NJ,social,Organic,silver,Direct,CAM031,2021-05-25
c10529,Crystal,Bowen,NJ,social,Paid,gold,paid search,CAM031,2021-05-25
c1053,Dorothy,Green,NJ,referral,Organic,silver,Organic Search,CAM018,2020-05-04
c10530,Betsy,Phillips,NJ,social,Organic,silver,Organic Search,CAM018,2021-05-25
c10531,Karen,Spears,NJ,social,Organic,silver,Direct,CAM018,2021-05-25
c10532,Dorothy,Vandergriff,NJ,social,Organic,silver,Direct,CAM001,2021-05-25
c10533,William,White,ND,social,Paid,gold,paid search,CAM031,2021-05-25
c10534,Joseph,Neer,IA,referral,Organic,silver,Direct,CAM022,2021-05-25
c10535,Angelina,Jeffers,NJ,marketplace,Organic,silver,Direct,CAM004,2021-05-25
c10536,Kyle,Shafer,IA,referral,Organic,silver,Direct,CAM024,2021-05-26
c10537,Katrina,Futch,GA,social,Organic,silver,Direct,CAM030,2021-05-26
c10538,Frank,Mitchell,NJ,social,Organic,silver,Direct,CAM004,2021-05-27
c10539,Kerry,Rogers,NJ,marketplace,Organic,silver,Direct,CAM004,2021-05-28
c1054,Ruth,Johnson,NJ,social,Paid,silver,paid search,CAM031,2020-05-04
c10540,Hollis,Choi,NY,social,Paid,gold,paid search,CAM018,2021-05-28
c10541,Donald,Stevenson,NJ,referral,Organic,silver,Direct,CAM001,2021-05-28
c10542,Philip,Harmon,NJ,referral,Organic,silver,Direct,CAM018,2021-05-28
c10543,Norma,Boone,ND,social,Organic,silver,Organic Search,CAM006,2021-05-28
c10544,James,Brandt,CO,referral,Paid,silver,paid search,CAM009,2021-05-28
c10545,Claude,Markrof,MT,marketplace,Paid,gold,SEO,CAM004,2021-05-28
c10546,Joan,Kimble,NJ,referral,Organic,silver,Direct,CAM018,2021-05-29
c10547,Mary,Mcdougall,NY,referral,Organic,silver,Direct,CAM004,2021-05-29
c10548,Megan,Wadusky,NJ,referral,Organic,silver,Social,CAM020,2021-05-29
c10549,Estella,Thacker,ND,referral,Organic,silver,Organic Search,CAM001,2021-05-29
c1055,Joseph,Maurer,NJ,social,Organic,silver,Direct,CAM018,2020-05-04
